Date,sp500 open,sp500 high,sp500 low,sp500 close,sp500 volume,sp500 high-low,nasdaq open,nasdaq high,nasdaq low,nasdaq close,nasdaq volume,nasdaq high-low,us_rates_%,CPI,usd_chf,eur_usd,GDP,silver open,silver high,silver low,silver close,silver volume,silver high-low,oil open,oil high,oil low,oil close,oil volume,oil high-low,platinum open,platinum high,platinum low,platinum close,platinum volume,platinum high-low,palladium open,palladium high,palladium low,palladium close,palladium volume,palladium high-low,gold open,gold high,gold low,gold close,gold volume,gold_sma_10,gold_sma_20,gold_sma_50,gold_sma_200,gold_ema_10,gold_ema_20,gold_rsi_14,gold_rsi_7,gold_macd,gold_macd_signal,gold_macd_diff,gold_bb_upper,gold_bb_lower,gold_bb_width,gold_returns,gold_log_returns,gold_volatility_10,gold_volatility_30,gold_momentum_5,gold_momentum_10,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_5,gold_lag_7,gold_lag_10,gold_rolling_mean_5,gold_rolling_std_5,gold_rolling_min_5,gold_rolling_max_5,gold_rolling_mean_10,gold_rolling_std_10,gold_rolling_min_10,gold_rolling_max_10,gold_rolling_mean_20,gold_rolling_std_20,gold_rolling_min_20,gold_rolling_max_20,gold_rolling_mean_30,gold_rolling_std_30,gold_rolling_min_30,gold_rolling_max_30,silver_sma_20,silver_sma_50,silver_rsi_14,silver_returns,silver_volatility_20,silver_lag_1,silver_lag_2,silver_lag_3,silver_lag_5,silver_rolling_mean_10,silver_rolling_mean_20,platinum_sma_20,platinum_rsi_14,platinum_returns,platinum_volatility_20,platinum_lag_1,platinum_lag_2,platinum_lag_3,palladium_sma_20,palladium_rsi_14,palladium_returns,palladium_volatility_20,palladium_lag_1,palladium_lag_2,palladium_lag_3,oil_sma_20,oil_sma_50,oil_rsi_14,oil_returns,oil_volatility_20,oil_lag_1,oil_lag_2,oil_lag_3,oil_lag_5,oil_rolling_mean_10,oil_rolling_mean_20,sp500_sma_20,sp500_sma_50,sp500_sma_200,sp500_rsi_14,sp500_returns,sp500_volatility_20,sp500_above_sma50,sp500_above_sma200,sp500_lag_1,sp500_lag_2,sp500_lag_3,sp500_lag_5,nasdaq_sma_20,nasdaq_sma_50,nasdaq_rsi_14,nasdaq_returns,nasdaq_volatility_20,nasdaq_lag_1,nasdaq_lag_2,nasdaq_lag_3,eur_usd_returns,eur_usd_sma_20,eur_usd_volatility,eur_usd_lag_1,eur_usd_lag_2,eur_usd_lag_3,eur_usd_lag_5,usd_chf_returns,usd_chf_sma_20,usd_chf_lag_1,usd_chf_lag_2,usd_chf_lag_3,usd_strength,cpi_change,cpi_lag_1,cpi_lag_3,rates_change,rates_lag_1,gdp_change,gdp_lag_1,gold_silver_ratio,gold_silver_ratio_sma,gold_silver_ratio_deviation,gold_platinum_ratio,gold_palladium_ratio,gold_sp500_ratio,gold_nasdaq_ratio,gold_oil_ratio,gold_silver_corr,gold_sp500_corr,gold_oil_corr,precious_metals_spread,market_fear_index,risk_regime,high_volatility_regime,gold_trend_strength,market_stress,year,month,quarter,day_of_week,day_of_month,week_of_year,month_sin,month_cos,day_sin,day_cos,is_month_end,is_month_start,is_quarter_end
2013-10-01,168.14,169.5,167.97,169.34,126997489.0,1.5300000000000011,78.87,79.72,78.8456,79.68,33129700.0,0.8743999999999943,0.09,233.669,0.9064,1.3534,17192.019,20.71,20.99,20.3899,20.91,226049.0,0.6000999999999976,36.61,36.79,36.41,36.68,6338243.0,0.3800000000000025,135.02,135.839,134.521,135.62,27000.0,1.318000000000012,70.15,70.39,69.74,70.37,24092.0,0.6500000000000057,125.25,125.26,123.81,124.59,16706123.0,128.525,129.60250000000002,130.28,140.9781685,128.02423707659563,129.17674064298362,34.78818998716301,29.47624847746647,-1.190447466376213,-0.7670782674338624,-0.4233691989423506,135.39885774930025,123.8061422506998,11.592715498600441,-2.8007489467935742,-0.02840717976530895,2.046057525587625,1.4867142761412904,-3.069999999999993,-1.9099999999999966,128.18,128.97,127.79,127.66,127.96,126.5,127.66399999999999,1.7822121085950315,124.59,128.97,128.525,2.1337408464917536,124.59,132.01,129.60250000000002,2.898178874650108,124.59,134.66,131.494,3.656313010069742,124.59,136.75,22.08416,21.820111999999998,34.13768163587349,-2.2897196261682184,2.7109677474748257,21.4,21.48,21.44,21.41,21.653,22.08416,141.35895,31.242853373207822,-1.2379842703174937,1.3110205697491866,137.32,138.87,137.99,69.288725,63.60068809805395,-0.523042126095552,1.335533985857731,70.74,71.29,70.39,37.959,37.91,31.443298969072174,-0.4613297150610651,1.1563318541512357,36.85,36.96,37.08,37.22,37.347,37.959,169.2145,167.97119999999998,159.94565,49.75450081833059,0.7916195464555686,0.6006425575984454,1,1,168.01,168.91,169.69,169.53,78.38425,76.9572,67.60869565217388,1.014198782961473,0.5586762222452888,78.88,79.07,79.17,-0.007388252678242058,1.338265,0.4338329248990238,1.3535,1.3537,1.3484,1.349,0.25439663754009967,0.9215549999999999,0.9041,0.905,0.9105,0.007388252678242058,0.053523104853914205,233.544,233.544,0.009999999999999995,0.08,1.4048795322923358,16953.838,5.958393113342899,5.871939079041647,0.08645403430125143,0.9186698127119893,1.7704987920989057,0.7357387504428959,1.563629518072289,3.3966739367502727,0.9241383603853863,0.15072665567820334,0.4937918203079586,-1.7128737423437097,0.6006425575984454,1,1,0.4233691989423506,0.4906171821152917,2013,10,4,1,1,40,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,0
2013-10-02,168.35,169.34,167.83,169.18,112859880.0,1.509999999999991,79.13,79.76,79.06,79.65,25503800.0,0.7000000000000028,0.09,233.669,0.9017,1.3592,17192.019,21.08,21.7,21.0401,21.45,87663.0,0.6599000000000004,36.68,37.54,36.58,37.42,11026390.0,0.9600000000000009,135.7,136.74,135.551,135.99,25500.0,1.1890000000000214,70.05,70.65,69.86,70.22,13056.0,0.7900000000000063,125.37,127.81,125.34,127.06,11994176.0,128.03,129.22250000000003,130.2478,140.8107685,127.84892124448731,128.9751462960328,48.60155891792755,47.614410905550166,-1.2025154205950628,-0.8541656980661025,-0.34834972252896024,134.60448505738097,123.8405149426191,10.763970114761875,1.9825026085560582,0.019631069527615272,1.5434103553520042,1.5331974662792391,-1.7299999999999898,-4.949999999999989,124.59,128.18,128.97,128.79,127.55,132.01,127.31800000000001,1.673579995107111,124.59,128.97,128.03,1.7803370467378972,124.59,131.75,129.22250000000003,2.6909925286904675,124.59,134.15,131.30233333333334,3.7348154026635765,124.59,136.75,21.99366,21.849912,48.850059737156506,2.582496413199431,2.7449014348271086,20.91,21.4,21.48,21.5,21.515,21.99366,140.83644999999999,37.90445278425806,0.272821117829225,1.22685102136196,135.62,137.32,138.87,69.37122500000001,65.35741906971603,-0.21315901662640746,1.2378187374745075,70.37,70.74,71.29,37.913,37.906800000000004,36.119116234389985,2.0174482006543037,1.2458115436499144,36.68,36.85,36.96,36.88,37.221000000000004,37.913,169.386,167.97619999999998,160.0914,50.96395641240577,-0.09448446911538566,0.5809927777612274,1,1,169.34,168.01,168.91,169.04,78.53125,77.05080000000001,67.90393013100427,-0.037650602409644573,0.5267894696223845,79.68,78.88,79.07,0.42855031771833474,1.340165,0.4358090129179756,1.3534,1.3535,1.3537,1.3536,-0.5185348631950637,0.9198600000000001,0.9064,0.9041,0.905,-0.42855031771833474,0.0,233.669,233.544,0.0,0.09,0.0,17192.019,5.923543123543124,5.878649339260077,0.04489378428304658,0.934333406868152,1.809455995442894,0.7510344012294597,1.5952291274325172,3.3955104222340995,0.9265749868780945,0.11427965701523533,0.529217612649155,1.1561652807395766,0.5809927777612274,-1,1,0.34834972252896024,0.4594786850037439,2013,10,4,2,2,40,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0
2013-10-03,168.79,168.94,166.84,167.62,176563533.0,2.0999999999999943,79.55,79.72,78.3,78.72,42998200.0,1.4200000000000017,0.09,233.669,0.8972,1.3642,17192.019,21.44,21.54,21.28,21.43,147157.0,0.259999999999998,37.58,37.59,37.06,37.14,4842452.0,0.5300000000000011,134.9,135.4399,133.62,134.34,38000.0,1.8198999999999896,69.23,69.25,68.24,68.73,36574.0,1.0100000000000051,126.77,127.69,126.22,127.18,11605023.0,127.57300000000001,128.9715,130.2158,140.6365665,127.72729920003506,128.8041799821249,48.53076216712583,47.66536964980549,-1.1886938414720163,-0.9210713267472854,-0.26762251472473086,134.23575193365866,123.70724806634134,10.528503867317326,0.09444356996695102,0.0009439900008745992,1.5497917221455033,1.4997361989119806,-0.6099999999999994,-4.569999999999993,127.06,124.59,128.18,127.79,127.66,131.75,127.196,1.6526735914943105,124.59,128.97,127.57300000000001,1.2166442920265599,124.59,128.97,128.9715,2.632125966829328,124.59,134.15,131.045,3.7443306570046158,124.59,136.75,21.91816,21.882712,43.673469387755084,-0.09324009324008786,2.7350919623893843,21.45,20.91,21.4,21.44,21.384,21.91816,140.29245,31.583612369509552,-1.2133245091550893,1.237429552031167,135.99,135.62,137.32,69.44072500000001,50.745394526674474,-2.1219025918541634,1.2664489087465354,70.22,70.37,70.74,37.835499999999996,37.9054,34.36928702010965,-0.7482629609834368,1.2290055441230763,37.42,36.68,36.85,37.08,37.127,37.835499999999996,169.469,167.94639999999998,160.21744999999999,43.47826086956522,-0.9220948102612647,0.6245419008628659,0,1,169.18,169.34,168.01,169.69,78.62525000000001,77.1178,56.04395604395597,-1.167608286252364,0.6080466624804047,79.65,79.68,78.88,0.36786344908770197,1.342775,0.3905853911909004,1.3592,1.3534,1.3535,1.3484,-0.49905733614283854,0.917535,0.9017,0.9064,0.9041,-0.36786344908770197,0.0,233.669,233.544,0.0,0.09,0.0,17192.019,5.934671021931871,5.887239908665301,0.0474311132665699,0.9467023969033795,1.850429215771861,0.7587400071590502,1.615599593495935,3.4243403338718363,0.9257069323390461,0.08455433189800202,0.5041691792810105,-0.8335059060705974,0.6245419008628659,-1,1,0.26762251472473086,0.47780658163187767,2013,10,4,3,3,40,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0
2013-10-04,167.75,169.06,167.53,168.89,96853649.0,1.5300000000000011,78.72,79.51,78.65,79.4,22852700.0,0.8599999999999994,0.09,233.669,0.9052,1.3582,17192.019,21.49,21.51,21.27,21.45,51785.0,0.240000000000002,37.44,37.53,37.21,37.31,2772257.0,0.3200000000000003,135.64,135.9799,134.85,135.8,17200.0,1.129899999999992,69.02,69.02,67.58,68.34,41428.0,1.4399999999999975,127.05,127.15,126.0,126.53,6923661.0,127.43000000000002,128.5905,130.17700000000002,140.4591145,127.50960843639231,128.58759141239872,50.18993352326685,38.46938775510206,-1.2161704522277859,-0.9800911518433856,-0.23607930038440028,133.35604508949135,123.82495491050864,9.531090178982708,-0.5110866488441612,-0.005123971638089459,1.276229573510021,1.4965847610234588,-2.4399999999999977,-1.4299999999999926,127.18,127.06,124.59,128.97,128.79,127.96,126.708,1.3258091868827309,124.59,128.18,127.43000000000002,1.2496932957013214,124.59,128.97,128.5905,2.38277254474568,124.59,133.91,130.74766666666667,3.736628282229768,124.59,136.75,21.814159999999998,21.91933,50.0,0.09332711152589823,2.6528272467867247,21.43,21.45,20.91,21.48,21.378999999999998,21.814159999999998,139.77595,38.9454941141557,1.0867947000148925,1.2612079446656574,134.34,135.99,135.62,69.453225,47.43213499633165,-0.5674378000873004,1.2520190032118308,68.73,70.22,70.37,37.733,37.909,41.83673469387757,0.45772751750134955,1.1545337987963873,37.14,37.42,36.68,36.96,37.081,37.733,169.6115,167.95239999999998,160.34984999999998,44.701492537313385,0.7576661496241366,0.6441767520563468,1,1,167.62,169.18,169.34,168.91,78.74875,77.2012,63.069139966273205,0.8638211382113958,0.63020746378975,78.72,79.65,79.68,-0.43981820847383,1.344855,0.4134378714304055,1.3642,1.3592,1.3534,1.3537,0.8916629514043706,0.91587,0.8972,0.9017,0.9064,0.43981820847383,0.0,233.669,233.669,0.0,0.09,0.0,17192.019,5.898834498834499,5.897120010147613,0.001714488686886284,0.9317378497790868,1.8514779045946737,0.7491858606193381,1.5935768261964736,3.3913160010720986,0.9243126356708021,0.08451444249768006,0.49943276168037004,0.025399340652332292,0.6441767520563468,1,1,0.23607930038440028,0.4290798557397372,2013,10,4,4,4,40,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2013-10-07,167.42,168.45,167.25,167.43,96070316.0,1.1999999999999886,78.72,79.35,78.67,78.74,20227100.0,0.6799999999999926,0.09,233.669,0.905,1.3569,17192.019,21.76,22.14,21.64,22.08,107843.0,0.5,36.79,37.36,36.7,37.14,4606495.0,0.6599999999999966,135.62,137.17,135.58,137.15,19400.0,1.589999999999975,68.14,68.96,68.02,68.67,31287.0,0.9399999999999976,127.25,128.33,127.12,127.64,6733028.0,127.439,128.277,130.1674,140.2814645,127.53331599341188,128.4973446112179,52.576853526220624,49.243188698284534,-1.1352912104868267,-1.0111311635720739,-0.1241600469147528,132.34265123934335,124.2113487606566,8.131302478686749,0.8772623093337595,0.008734367208870506,1.3095263909522639,1.49442393430907,-0.5400000000000063,0.09000000000000341,126.53,127.18,127.06,128.18,127.79,127.55,126.6,1.1910709466789258,124.59,127.64,127.439,1.2509769515545957,124.59,128.97,128.277,2.0328256196716903,124.59,132.01,130.44400000000002,3.5996768054184383,124.59,136.71,21.748659999999997,21.97073,56.18661257606491,2.9370629370629286,2.75667222807944,21.45,21.43,21.45,21.4,21.455000000000002,21.748659999999997,139.38344999999998,45.308969446900484,0.9941089837997019,1.292145237732504,135.8,134.34,135.99,69.538725,49.439975562570005,0.4828797190517875,1.1903682649944978,68.34,68.73,70.22,37.643,37.9184,43.617021276595715,-0.4556419190565597,1.140064288495653,37.31,37.14,37.42,36.85,37.068,37.643,169.6015,167.92919999999998,160.4567,37.09219858156036,-0.8644679969210589,0.6434294952487423,0,1,168.89,167.62,169.18,168.01,78.79425,77.2634,53.047775947281615,-0.8312342569269604,0.6202113799803811,79.4,78.72,79.65,-0.09571491680165911,1.3464,0.3952152055759256,1.3582,1.3642,1.3592,1.3535,-0.02209456473707405,0.91455,0.9052,0.8972,0.9017,0.09571491680165911,0.0,233.669,233.669,0.0,0.09,0.0,17192.019,5.780797101449276,5.899905055472321,-0.11910795402304508,0.9306598614655487,1.8587447211300423,0.7623484441259033,1.6210312420624842,3.4367259019924608,0.9237209856699223,0.1306844148594184,0.47227844567436394,1.3228284873120444,0.6434294952487423,-1,1,0.1241600469147528,0.5361058869939219,2013,10,4,0,7,41,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0
2013-10-08,167.4,167.62,165.36,165.48,178558678.0,2.259999999999991,78.76,78.81,77.19,77.22,43660700.0,1.6200000000000043,0.09,233.669,0.904,1.3582,17192.019,22.12,22.1999,22.01,22.02,54989.0,0.1898999999999979,37.38,37.49,37.22,37.31,3451336.0,0.2700000000000031,137.56,137.82,137.1,137.11,17600.0,0.7199999999999989,69.79,70.06,69.502,69.68,30814.0,0.5580000000000069,127.79,128.45,127.21,127.4,6989904.0,127.41300000000001,128.06,130.1562,140.1124645,127.50907672188242,128.39283560062572,36.320474777448084,41.2486064659978,-1.078131790769703,-1.0245312890115996,-0.05360050175810338,131.7974407229906,124.3225592770094,7.4748814459811825,-0.18802883108742785,-0.0018820582719797326,1.3107358701849943,1.4940106888201454,2.8100000000000023,-0.2599999999999909,127.64,126.53,127.18,124.59,128.97,127.66,127.16199999999999,0.41691725800535967,126.53,127.64,127.41300000000001,1.248572963199165,124.59,128.97,128.06,1.8687203614952987,124.59,132.01,130.13366666666667,3.43855671741355,124.59,136.42,21.71716,22.01893,38.84297520661157,-0.27173913043477826,2.670374216843606,22.08,21.45,21.43,20.91,21.516,21.71716,139.04095,29.269527788327665,-0.02916514764855771,1.2887664400208494,137.15,135.8,134.34,69.62672500000001,45.91547761681735,1.470802388233583,1.1925296145084845,68.67,68.34,68.73,37.591750000000005,37.9174,32.569974554707414,0.45772751750134955,1.1053598920931362,37.14,37.31,37.14,36.68,37.077,37.591750000000005,169.432,167.8646,160.55545,23.098791755508145,-1.1646658304963364,0.6680176908577308,0,1,167.43,168.89,167.62,169.34,78.74475,77.2924,34.285714285714334,-1.9304038608077168,0.7537355503211424,78.74,79.4,78.72,0.09580661802639501,1.34801,0.3943149967497374,1.3569,1.3582,1.3642,1.3534,-0.11049723756906271,0.91303,0.905,0.9052,0.8972,-0.09580661802639501,0.0,233.669,233.669,0.0,0.09,0.0,17192.019,5.785649409627611,5.898370748911759,-0.11272133928414796,0.9291809496025089,1.8283582089552237,0.7698815566835873,1.6498316498316499,3.4146341463414633,0.9250793593978631,0.11852861457570765,0.4707593012878223,0.2454673197657048,0.6680176908577308,0,1,0.05360050175810338,0.5368279060803546,2013,10,4,1,8,41,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0
2013-10-09,165.8,166.2,164.53,165.6,168271554.0,1.6699999999999875,77.4,77.44,76.35,76.98,64526700.0,1.0900000000000034,0.09,233.669,0.9104,1.3513,17192.019,21.68,21.75,21.49,21.5639,73546.0,0.2600000000000015,36.88,36.96,36.45,36.55,10998866.0,0.509999999999998,135.259,135.64,134.66,135.06,26800.0,0.9799999999999898,68.98,69.23,68.34,68.34,312750.0,0.8900000000000006,126.21,126.89,124.97,126.11,10705582.0,127.14500000000001,127.78049999999999,130.1462,139.9408145,127.2546991360856,128.1754226862804,34.22818791946307,39.07074973600843,-1.123968350355753,-1.0444187012804305,-0.07954964907532247,131.19380816533635,124.36719183466363,6.826616330672721,-1.0125588697017296,-0.01017720117027988,1.3036708662544763,1.4993563832267178,-0.9500000000000028,-2.6799999999999926,127.4,127.64,126.53,127.06,128.18,128.79,126.97200000000001,0.6346416311767499,126.11,127.64,127.14500000000001,1.2071016711246765,124.59,128.97,127.78049999999999,1.706654082668183,124.59,132.01,129.80833333333334,3.3373312519252263,124.59,136.42,21.653354999999998,22.061808,35.284402292234915,-2.0712988192552184,2.6952942636423107,22.02,22.08,21.45,21.45,21.52239,21.653354999999998,138.58644999999999,26.980977943750744,-1.4951498796586749,1.3154231648266945,137.11,137.15,135.8,69.651725,33.10169221791958,-1.9230769230769273,1.2779162910148492,69.68,68.67,68.34,37.49525,37.882999999999996,31.295843520782398,-2.036987402841073,1.1765911361848413,37.31,37.14,37.31,37.42,37.044,37.49525,169.242,167.7634,160.6516,24.244604316546784,0.07251631617113397,0.6623188133120613,0,1,165.48,167.43,168.89,169.18,78.69075000000001,77.3012,31.19402985074639,-0.3108003108003077,0.7552908633752716,77.22,78.74,79.4,-0.5080253276395275,1.34907,0.41553349279423585,1.3582,1.3569,1.3582,1.3592,0.707964601769917,0.91198,0.904,0.905,0.9052,0.5080253276395275,0.0,233.669,233.669,0.0,0.09,0.0,17192.019,5.848200000927476,5.902470766471268,-0.05427076554379173,0.9337331556345327,1.8453321627158326,0.7615338164251207,1.6382177188880227,3.4503419972640224,0.9275186929632252,0.11881322813488643,0.47547277051016973,-1.6255211229231374,0.6623188133120613,1,1,0.07954964907532247,0.4936390495517252,2013,10,4,2,9,41,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0
2013-10-10,167.29,169.26,167.23,169.17,194021164.0,2.030000000000001,77.81,78.79,77.79,78.61,48062700.0,1.0,0.09,233.669,0.9104,1.3535,17192.019,21.62,21.67,21.35,21.3899,49653.0,0.3200000000000003,36.58,37.29,36.53,37.1,6817807.0,0.759999999999998,135.58,136.62,134.9,135.53,12200.0,1.7199999999999989,68.67,69.6,68.65,69.3,227783.0,0.9499999999999886,125.34,125.83,124.1,124.27,10509660.0,126.79299999999998,127.61049999999997,130.1044,139.7650145,126.71202656588821,127.80347766853941,38.41807909604519,47.92746113989634,-1.2938520554405102,-1.0943053721124465,-0.1995466833280637,131.36827355693973,123.85272644306022,7.5155471138795065,-1.4590436920149052,-0.014697924149879879,1.3539678996438715,1.511004182644018,-2.910000000000011,-3.5200000000000102,126.11,127.4,127.64,127.18,124.59,127.79,126.38999999999999,1.339309523606328,124.27,127.64,126.79299999999998,1.480405725164121,124.27,128.97,127.61049999999997,1.8788867784698766,124.27,132.01,129.4633333333333,3.357677084282859,124.27,136.42,21.644190000000002,22.097606,48.12122453158596,-0.806904131441899,2.397215112696438,21.5639,22.02,22.08,21.43,21.51738,21.644190000000002,138.32495,35.13588081114635,0.3479934843773069,1.2314716102425431,135.06,137.11,137.15,69.744725,46.363636363636374,1.4047410008779515,1.3033895590200393,68.34,69.68,68.67,37.407,37.8662,42.263279445727484,1.5047879616963078,1.2097441111901432,36.55,37.31,37.14,37.14,37.04600000000001,37.407,169.253,167.7278,160.76760000000002,44.97731691510042,2.155797101449264,0.8321607873738718,1,1,165.6,165.48,167.43,167.62,78.72075,77.334,47.600767754318625,2.1174330995063606,0.8994812259488174,76.98,77.22,78.74,0.1628061866350894,1.35017,0.41591731436020457,1.3513,1.3582,1.3569,1.3642,0.0,0.9110700000000002,0.9104,0.904,0.905,-0.1628061866350894,0.0,233.669,233.669,0.0,0.09,0.0,17192.019,5.80975133123577,5.897058791008692,-0.08730745977292198,0.9169187633734228,1.7932178932178933,0.7345865106106284,1.5808421320442692,3.349595687331536,0.9222738016737659,0.012896897604250609,0.41391923891031396,-0.12830333455038645,0.8321607873738718,1,1,0.1995466833280637,0.5782107782122642,2013,10,4,3,10,41,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0
2013-10-11,168.91,170.32,168.77,170.26,104967037.0,1.549999999999983,78.63,79.29,78.4,79.21,25214100.0,0.8900000000000006,0.09,233.669,0.9103,1.3559,17192.019,21.0,21.11,20.9122,21.04,77842.0,0.1978000000000008,36.46,36.84,36.42,36.75,6146811.0,0.4200000000000017,133.76,134.4,133.5,134.08,47400.0,0.9000000000000057,69.46,69.79,69.17,69.45,182646.0,0.6200000000000045,122.37,122.81,121.85,122.6,15967801.0,126.15600000000002,127.3495,130.0424,139.57521450000002,125.96438537209033,127.30790836677375,35.60209424083767,17.774566473988457,-1.5454264448323727,-1.1845295866564318,-0.36089685817594086,131.72100811023685,122.97799188976316,8.743016220473692,-1.3438480727448354,-0.013529594315792247,1.3212404321843394,1.5230462477166253,-3.930000000000007,-6.3700000000000045,124.27,126.11,127.4,126.53,127.06,128.97,125.604,2.1465390748883446,122.6,127.64,126.15600000000002,1.7797827582753907,122.6,128.18,127.3495,2.1857540551184216,122.6,132.01,129.06266666666667,3.4373405250392257,122.6,136.42,21.59369,22.129206,45.48387096774191,-1.635818774281328,2.363299072602744,21.3899,21.5639,22.02,21.45,21.47338,21.59369,137.93795,33.71723590150914,-1.0698738286726073,1.2260733142902505,135.53,135.06,137.11,69.787725,48.34285714285719,0.21645021645022577,1.2510056400864367,69.3,68.34,69.68,37.30200000000001,37.8446,43.779904306220075,-0.9433962264150941,1.219279655660851,37.1,36.55,37.31,37.31,37.025,37.30200000000001,169.29950000000002,167.71900000000002,160.89115,51.04895104895099,0.6443222793639514,0.8430802271760841,1,1,169.17,165.6,165.48,168.89,78.77825,77.3778,52.30024213075057,0.7632616715430585,0.9138505661325368,78.61,76.98,77.22,0.17731806427780938,1.351585,0.4067516807276755,1.3535,1.3513,1.3582,1.3582,-0.01098418277679647,0.90999,0.9104,0.9104,0.904,-0.17731806427780938,0.0,233.669,233.669,0.0,0.09,0.0,17192.019,5.826996197718631,5.898567331053354,-0.07157113333472331,0.914379474940334,1.765298776097912,0.7200751791377893,1.5477843706602703,3.3360544217687074,0.9229926692703488,-0.003389972780066102,0.423412960625067,-0.9582726148121361,0.8430802271760841,1,1,0.36089685817594086,0.5695644519045289,2013,10,4,4,11,41,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0
2013-10-14,169.21,171.08,169.08,170.94,111901876.0,2.0,78.71,79.79,78.68,79.75,31471900.0,1.1099999999999994,0.09,233.669,0.9103,1.3559,17192.019,21.23,21.27,21.0,21.001,86698.0,0.2699999999999996,36.66,37.019,36.55,36.87,2664356.0,0.4690000000000012,135.18,135.986,134.68,134.7,55800.0,1.3059999999999832,69.74,70.0167,69.65,69.66,87337.0,0.3666999999999945,123.9,124.24,122.81,122.83,6115415.0,125.62100000000001,127.1685,130.0196,139.3869145,125.39449712261936,126.88144090327148,36.04852686308492,19.061166429587487,-1.7065696109390274,-1.288937591512951,-0.4176320194260763,131.97495300885038,122.3620469911496,9.61290601770078,0.18760195758564802,0.0018742620488920118,1.3376171361498572,1.5247051259326079,-4.810000000000002,-5.3500000000000085,122.6,124.27,126.11,127.64,127.18,128.18,124.64200000000001,2.082851410932227,122.6,127.4,125.62100000000001,1.9035665356228866,122.6,127.64,127.1685,2.4032265044251986,122.6,132.01,128.66966666666667,3.453996668864243,122.6,136.42,21.57124,22.163426,43.29288291243031,-0.18536121673002892,2.2881948270997947,21.04,21.3899,21.5639,22.08,21.43348,21.57124,137.65945,34.00118631780124,0.46241050119328886,1.2206515421987563,134.08,135.53,135.06,69.829225,45.74480854639299,0.30237580993519586,1.2504905001743565,69.45,69.3,68.34,37.24,37.8328,45.882352941176464,0.3265306122449019,1.162632637294979,36.75,37.1,36.55,37.14,37.027,37.24,169.331,167.74320000000003,161.01625,54.403497813866316,0.39938916950545966,0.837882139707559,1,1,170.26,169.17,165.6,167.43,78.87325,77.4416,55.22727272727272,0.6817321045322622,0.919607743109423,79.21,78.61,76.98,0.0,1.35263,0.39308297165129297,1.3559,1.3535,1.3513,1.3569,0.0,0.909215,0.9103,0.9104,0.9104,-0.0,0.0,233.669,233.669,0.0,0.09,0.0,17192.019,5.8487691062330365,5.896250541609762,-0.04748143537672522,0.9118782479584262,1.7632787826586276,0.7185562185562185,1.5401880877742946,3.331434770816382,0.9218566576989795,0.0017661006635935259,0.4254660159785385,0.19175676299602595,0.837882139707559,0,1,0.4176320194260763,0.5392151269530503,2013,10,4,0,14,42,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0
