Date,Open,High,Low,Close,Volume
2013-09-10,131.82,132.0,131.11,131.74,8432445.0
2013-09-11,131.58,131.81,131.26,131.7,5048208.0
2013-09-12,128.62,128.78,127.61,127.67,12933893.0
2013-09-13,127.16,127.96,126.21,127.82,12058670.0
2013-09-16,127.48,128.02,126.335,126.45,9982799.0
2013-09-17,126.81,126.99,126.11,126.5,8123304.0
2013-09-18,125.32,132.16,125.15,132.01,24807119.0
2013-09-19,132.0,132.78,131.22,131.75,14339052.0
2013-09-20,130.6,130.91,127.9,127.96,19418837.0
2013-09-23,127.52,128.44,127.33,127.55,7421818.0
2013-09-24,126.4,128.21,126.34,127.66,7349709.0
2013-09-25,127.57,129.21,127.52,128.79,7453621.0
2013-09-26,128.6097,128.99,127.32,127.79,9491371.0
2013-09-27,128.86,129.58,128.84,128.97,7426781.0
2013-09-30,127.95,129.14,127.7,128.18,8979473.0
2013-10-01,125.25,125.26,123.81,124.59,16706123.0
2013-10-02,125.37,127.81,125.34,127.06,11994176.0
2013-10-03,126.77,127.69,126.22,127.18,11605023.0
2013-10-04,127.05,127.15,126.0,126.53,6923661.0
2013-10-07,127.25,128.33,127.12,127.64,6733028.0
2013-10-08,127.79,128.45,127.21,127.4,6989904.0
2013-10-09,126.21,126.89,124.97,126.11,10705582.0
2013-10-10,125.34,125.83,124.1,124.27,10509660.0
2013-10-11,122.37,122.81,121.85,122.6,15967801.0
2013-10-14,123.9,124.24,122.81,122.83,6115415.0
2013-10-15,122.28,124.36,122.22,123.73,8372589.0
2013-10-16,123.52,123.89,122.51,123.54,8523879.0
2013-10-17,127.01,127.86,126.81,127.42,11770228.0
2013-10-18,126.87,127.33,126.6,126.85,5342200.0
2013-10-21,127.13,127.3356,126.79,126.98,3374873.0
2013-10-22,128.25,129.81,128.22,129.34,8849245.0
2013-10-23,128.55,129.09,128.35,128.69,5092215.0
2013-10-24,129.41,130.53,129.41,129.9,10221736.0
2013-10-25,129.53,130.92,129.46,130.46,8768115.0
2013-10-28,130.41,131.44,130.1,130.56,6807897.0
2013-10-29,130.1642,130.59,129.57,129.77,5332833.0
2013-10-30,130.83,131.22,128.81,129.6,8875289.0
2013-10-31,128.04,128.49,127.3,127.74,7719254.0
2013-11-01,126.86,127.17,126.05,126.95,9566718.0
2013-11-04,127.18,127.52,126.74,126.81,3808997.0
2013-11-05,126.71,126.86,126.0,126.56,4941334.0
2013-11-06,127.11,127.36,126.92,127.2,3540263.0
2013-11-07,126.14,126.85,125.86,126.16,7700072.0
2013-11-08,124.46,124.46,123.62,124.279,8410721.0
2013-11-11,123.92,123.97,123.66,123.87,3252491.0
2013-11-12,123.51,123.87,121.7256,122.45,7694324.0
2013-11-13,122.97,123.24,122.39,122.85,5943228.0
2013-11-14,123.92,124.91,123.88,124.27,7652117.0
2013-11-15,124.16,124.52,124.07,124.32,4664240.0
2013-11-18,123.7,123.96,122.55,122.9,6241279.0
2013-11-19,122.97,123.4,122.83,122.95,3666451.0
2013-11-20,121.67,122.44,119.76,120.12,14281010.0
2013-11-21,119.81,120.35,119.31,119.94,7562937.0
2013-11-22,120.24,120.4,119.82,119.92,6776461.0
2013-11-25,119.23,121.0,119.13,120.46,7271846.0
2013-11-26,119.84,120.4,119.59,119.82,9053320.0
2013-11-27,120.49,120.69,119.25,119.46,6144568.0
2013-11-29,120.67,121.05,120.62,120.7,2364671.0
2013-12-02,119.2,119.29,117.5,117.58,10297128.0
2013-12-03,117.58,118.31,117.23,117.96,7004847.0
2013-12-04,118.33,120.76,118.16,119.96,9110691.0
2013-12-05,118.2,119.24,117.41,118.3,10254676.0
2013-12-06,118.86,119.26,118.01,118.55,7910040.0
2013-12-09,118.99,119.92,118.9496,119.72,5510392.0
2013-12-10,122.14,122.32,121.47,121.82,9164469.0
2013-12-11,121.49,121.81,120.76,120.86,9934908.0
2013-12-12,118.61,118.82,118.03,118.29,8810811.0
2013-12-13,118.89,119.49,118.761,119.38,6484891.0
2013-12-16,119.26,120.77,118.97,119.69,8193324.0
2013-12-17,118.96,119.9001,118.37,118.65,8589144.0
2013-12-18,119.0,120.05,117.29,117.61,16265046.0
2013-12-19,115.97,116.06,114.5,114.82,15984757.0
2013-12-20,115.37,116.469,115.06,115.94,14697716.0
2013-12-23,115.61,116.12,115.43,115.57,6244146.0
2013-12-24,115.79,116.29,115.71,116.1,3353940.0
2013-12-26,117.23,117.23,116.65,116.74,3868528.0
2013-12-27,117.31,117.38,116.85,117.12,4207991.0
2013-12-30,116.37,116.4,115.18,115.39,6713023.0
2013-12-31,114.61,117.13,114.46,116.12,12838233.0
2014-01-02,117.93,118.73,117.75,118.0,7570508.0
2014-01-03,118.64,119.62,118.59,119.29,5879119.0
2014-01-06,119.76,120.39,117.11,119.5,10107731.0
2014-01-07,118.46,118.92,118.1301,118.82,6435823.0
2014-01-08,117.99,118.52,117.5,118.12,7432317.0
2014-01-09,118.11,118.69,117.99,118.46,3972991.0
2014-01-10,119.72,120.43,119.58,120.26,7994809.0
2014-01-13,120.27,121.04,120.2,121.02,5877632.0
2014-01-14,120.54,121.06,119.72,119.89,7506301.0
2014-01-15,119.19,119.8099,119.1126,119.66,5476409.0
2014-01-16,119.84,119.96,119.57,119.79,3950105.0
2014-01-17,120.35,121.02,120.2,120.93,7926430.0
2014-01-21,119.23,119.97,119.23,119.7,6765085.0
2014-01-22,119.65,119.768,119.17,119.19,4898314.0
2014-01-23,120.97,122.02,120.97,121.79,11038741.0
2014-01-24,122.06,122.5,121.55,122.29,8540453.0
2014-01-27,121.65,122.06,120.72,120.96,7533917.0
2014-01-28,121.32,121.4,120.41,120.95,5156327.0
2014-01-29,122.19,122.51,121.13,122.47,12262531.0
2014-01-30,119.67,120.22,119.6001,119.77,8752038.0
2014-01-31,120.65,120.86,119.46,120.09,7984890.0
2014-02-03,120.47,122.11,120.32,121.32,9270176.0
2014-02-04,120.41,121.09,120.3888,120.99,7029192.0
2014-02-05,121.76,121.88,120.73,121.29,6801879.0
2014-02-06,121.38,121.51,120.78,121.24,4748431.0
2014-02-07,121.24,122.24,121.23,122.17,6683018.0
2014-02-10,122.8,123.16,122.72,122.92,7937659.0
2014-02-11,123.38,124.75,123.36,124.36,11558005.0
2014-02-12,124.4,124.98,124.13,124.43,6654131.0
2014-02-13,124.7,125.6,124.66,125.49,9263314.0
2014-02-14,126.99,127.38,126.75,127.15,11180946.0
2014-02-18,127.42,127.75,127.09,127.4,7690800.0
2014-02-19,127.26,127.45,126.16,126.27,9390584.0
2014-02-20,126.75,127.75,126.4,127.6,10578232.0
2014-02-21,127.57,128.07,127.15,127.58,7306796.0
2014-02-24,128.51,129.07,128.34,128.99,12116210.0
2014-02-25,128.62,129.53,128.57,129.21,5787114.0
2014-02-26,128.49,128.76,127.42,128.11,7057157.0
2014-02-27,128.4,128.8,127.89,128.2,5067646.0
2014-02-28,128.27,128.35,127.15,127.62,10588738.0
2014-03-03,130.0,130.5856,129.81,130.29,11741244.0
2014-03-04,128.54,129.24,128.3236,128.68,6350420.0
2014-03-05,128.71,129.34,128.58,128.89,4880728.0
2014-03-06,129.71,130.47,129.47,130.17,5417902.0
2014-03-07,128.25,129.23,128.21,129.09,7577498.0
2014-03-10,128.88,129.61,128.7804,129.13,4170499.0
2014-03-11,130.01,130.15,128.9301,129.86,7295113.0
2014-03-12,131.56,132.12,131.39,131.76,11107630.0
2014-03-13,131.69,132.54,131.56,132.21,8007721.0
2014-03-14,133.68,133.69,132.35,133.1,11949426.0
2014-03-17,132.73,133.22,131.22,131.64,14630110.0
2014-03-18,130.39,131.27,130.33,130.62,6424385.0
2014-03-19,129.55,129.68,127.94,128.09,12932862.0
2014-03-20,127.78,128.41,127.58,127.86,7690848.0
2014-03-21,129.04,129.09,128.41,128.47,7246489.0
2014-03-24,126.87,127.14,126.03,126.18,13076493.0
2014-03-25,126.44,126.82,126.24,126.41,6567962.0
2014-03-26,126.27,126.38,125.13,125.41,8581634.0
2014-03-27,125.06,125.29,124.21,124.59,7315310.0
2014-03-28,124.23,124.96,123.88,124.56,7253673.0
2014-03-31,124.52,124.79,123.57,123.61,12379151.0
2014-04-01,123.71,123.85,123.1099,123.39,5998286.0
2014-04-02,124.41,124.75,124.19,124.32,4906684.0
2014-04-03,123.75,124.26,123.59,123.92,3659603.0
2014-04-04,125.2,125.96,124.86,125.57,7278979.0
2014-04-07,125.07,125.4725,124.84,124.91,3969823.0
2014-04-08,126.34,126.34,125.9,126.09,6946163.0
2014-04-09,125.46,126.72,125.33,126.32,5307863.0
2014-04-10,126.95,127.37,126.82,127.01,5008847.0
2014-04-11,127.04,127.31,126.73,126.93,4699538.0
2014-04-14,127.8,128.25,127.62,127.85,6680185.0
2014-04-15,124.79,125.7,124.6,125.49,9970175.0
2014-04-16,125.37,125.57,125.03,125.54,4072028.0
2014-04-17,125.38,125.53,124.57,124.75,5902491.0
2014-04-21,124.07,124.33,123.76,124.24,6579161.0
2014-04-22,124.15,124.16,122.92,123.78,6899367.0
2014-04-23,123.7,123.942,123.38,123.76,3741184.0
2014-04-24,122.87,125.12,122.8404,124.56,8755120.0
2014-04-25,125.18,125.71,125.07,125.43,7025124.0
2014-04-28,125.3,125.34,124.45,124.88,4898101.0
2014-04-29,124.95,125.38,124.65,124.86,5241798.0
2014-04-30,124.19,125.05,123.82,124.22,10354278.0
2014-05-01,123.17,123.83,123.06,123.8,6687796.0
2014-05-02,123.69,125.67,123.33,125.06,9914822.0
2014-05-05,126.47,126.63,126.0,126.22,5202763.0
2014-05-06,126.02,126.11,125.63,125.98,3488007.0
2014-05-07,125.52,125.57,123.92,124.17,8471166.0
2014-05-08,124.19,124.47,123.891,124.17,3696147.0
2014-05-09,124.39,124.47,123.82,124.1,3119978.0
2014-05-12,125.4,125.42,124.69,124.94,4025958.0
2014-05-13,124.79,125.1,124.5,124.6,2643478.0
2014-05-14,125.8,125.96,125.44,125.81,4018583.0
2014-05-15,124.77,125.51,124.54,124.77,5862519.0
2014-05-16,124.35,124.77,124.29,124.5,4052154.0
2014-05-19,125.28,125.47,124.48,124.58,3903200.0
2014-05-20,124.12,124.91,124.09,124.69,3771117.0
2014-05-21,124.25,124.55,123.53,124.39,6848002.0
2014-05-22,125.14,125.24,124.535,124.67,3458801.0
2014-05-23,124.6,124.661,124.19,124.51,2206288.0
2014-05-27,122.98,123.07,121.75,121.85,10905402.0
2014-05-28,121.47,121.7,120.92,121.2,6741191.0
2014-05-29,120.78,121.46,120.77,120.94,5555563.0
2014-05-30,120.76,120.81,119.62,120.43,8753575.0
2014-06-02,119.93,120.4599,119.61,119.7,5923679.0
2014-06-03,119.73,120.09,119.42,120.01,5010345.0
2014-06-04,120.1,120.16,119.68,119.76,3861805.0
2014-06-05,120.55,120.88,120.43,120.66,4183681.0
2014-06-06,120.68,120.77,119.94,120.61,4808750.0
2014-06-09,120.79,120.85,120.57,120.65,2789577.0
2014-06-10,121.29,121.47,121.21,121.39,3561677.0
2014-06-11,121.51,121.61,121.18,121.41,3573593.0
2014-06-12,121.92,122.75,121.83,122.64,7394697.0
2014-06-13,122.57,123.036,122.51,122.96,4026822.0
2014-06-16,122.88,123.01,122.302,122.42,5833646.0
2014-06-17,121.85,122.5,121.82,122.28,4035098.0
2014-06-18,122.22,122.8,122.09,122.67,4604909.0
2014-06-19,124.33,127.23,124.32,126.94,24374779.0
2014-06-20,126.32,127.07,126.21,126.5,9955149.0
2014-06-23,126.65,126.935,126.37,126.85,5142796.0
2014-06-24,127.22,127.32,126.73,126.98,6355294.0
2014-06-25,126.78,127.55,126.66,126.99,6695428.0
2014-06-26,126.53,126.92,126.2,126.73,5531190.0
2014-06-27,126.88,127.17,126.65,126.66,4200393.0
2014-06-30,126.53,128.04,126.37,128.04,18143018.0
2014-07-01,127.99,128.12,127.49,127.7,8148345.0
2014-07-02,127.76,128.24,127.64,127.7,5742612.0
2014-07-03,126.79,127.29,126.61,127.16,4922466.0
2014-07-07,126.63,127.03,126.23,127.02,4636886.0
2014-07-08,127.29,127.53,126.43,127.07,6220335.0
2014-07-09,127.54,128.26,127.18,127.84,8369851.0
2014-07-10,129.11,129.21,128.49,128.54,6314294.0
2014-07-11,128.41,128.83,128.38,128.78,4322535.0
2014-07-14,125.5,126.1,125.45,125.72,11469917.0
2014-07-15,125.89,126.32,124.36,124.53,10548113.0
2014-07-16,125.02,125.47,124.78,124.97,4104117.0
2014-07-17,125.52,127.55,125.11,127.0899,11430637.0
2014-07-18,125.79,126.21,125.6701,126.13,6461677.0
2014-07-21,126.53,126.55,126.11,126.34,3303835.0
2014-07-22,126.33,126.4299,125.47,125.74,3887606.0
2014-07-23,125.72,126.04,125.4,125.62,3045018.0
2014-07-24,124.85,124.87,123.9,124.35,8118607.0
2014-07-25,124.48,125.93,124.43,125.791,5644498.0
2014-07-28,125.44,125.67,125.3,125.58,3213705.0
2014-07-29,125.79,125.88,124.72,125.2,5270794.0
2014-07-30,124.89,124.93,124.41,124.83,5622346.0
2014-07-31,123.85,124.07,123.23,123.39,9898582.0
2014-08-01,124.54,124.81,124.23,124.38,7397317.0
2014-08-04,124.36,124.47,123.73,123.99,6500560.0
2014-08-05,123.74,124.52,123.4,123.87,8342542.0
2014-08-06,125.71,126.0,125.52,125.67,9327849.0
2014-08-07,125.47,126.51,125.37,126.18,7298926.0
2014-08-08,126.08,126.41,125.89,126.19,5729316.0
2014-08-11,125.84,126.04,125.64,125.96,3165498.0
2014-08-12,126.42,126.81,125.87,125.99,4613407.0
2014-08-13,126.35,126.53,125.9,126.2,3968495.0
2014-08-14,126.24,126.53,126.13,126.31,3348451.0
2014-08-15,124.52,126.07,124.41,125.483,13071958.0
2014-08-18,124.78,125.08,124.65,124.96,4953347.0
2014-08-19,125.0,125.0,124.48,124.68,4878772.0
2014-08-20,124.82,124.82,123.88,124.22,4395911.0
2014-08-21,122.72,123.24,122.45,122.88,8010459.0
2014-08-22,123.09,123.33,122.57,123.19,4739968.0
2014-08-25,122.92,123.04,122.72,122.74,5019903.0
2014-08-26,123.92,123.97,123.28,123.35,3891112.0
2014-08-27,123.6,123.71,123.25,123.3199,2576944.0
2014-08-28,124.15,124.33,123.81,124.0,3297757.0
2014-08-29,123.75,124.22,123.62,123.86,3684122.0
2014-09-02,121.97,122.08,121.43,121.65,10128581.0
2014-09-03,121.7,122.2,121.66,122.15,3415925.0
2014-09-04,122.48,122.66,121.25,121.48,7310640.0
2014-09-05,121.83,122.06,121.63,122.06,3490704.0
2014-09-08,121.58,121.61,120.37,120.73,7508620.0
2014-09-09,120.57,120.94,120.0,120.87,6157321.0
2014-09-10,120.13,120.54,119.64,120.26,7022579.0
2014-09-11,119.61,119.7,118.77,119.472,7618266.0
2014-09-12,118.63,118.9,118.07,118.38,8129457.0
2014-09-15,118.79,118.86,118.46,118.64,4778579.0
2014-09-16,118.85,119.43,118.44,118.83,6544481.0
2014-09-17,118.95,119.24,117.5,117.54,8328712.0
2014-09-18,117.41,118.09,117.19,117.78,5368874.0
2014-09-19,117.51,117.57,116.72,117.09,10931243.0
2014-09-22,116.72,117.37,116.58,116.85,7602075.0
2014-09-23,117.99,117.99,117.31,117.6,4667327.0
2014-09-24,117.12,117.719,116.9,117.05,5518416.0
2014-09-25,116.3,117.76,116.2,117.39,7640357.0
2014-09-26,117.02,117.1,116.58,117.06,4185425.0
2014-09-29,117.27,117.4,116.8999,117.03,4051047.0
2014-09-30,116.54,117.35,115.85,116.21,10174560.0
2014-10-01,116.61,117.26,116.59,116.77,7024201.0
2014-10-02,116.86,117.21,116.33,116.74,6352009.0
2014-10-03,115.17,115.51,114.42,114.61,11304593.0
2014-10-06,115.16,116.31,114.94,116.03,7647060.0
2014-10-07,116.31,116.63,116.09,116.36,5278476.0
2014-10-08,117.03,117.71,115.85,117.4701,10675551.0
2014-10-09,117.86,118.26,117.49,117.64,6612637.0
2014-10-10,117.7,117.74,117.19,117.59,4653307.0
2014-10-13,118.14,118.665,117.93,118.52,5397633.0
2014-10-14,118.58,118.82,118.351,118.59,5180665.0
2014-10-15,119.23,120.18,118.59,118.99,9460425.0
2014-10-16,119.02,119.65,118.8799,119.22,6550140.0
2014-10-17,119.06,119.23,118.42,118.99,8060834.0
2014-10-20,119.68,119.86,119.54,119.8,3034916.0
2014-10-21,120.27,120.5,119.905,120.02,4568269.0
2014-10-22,119.69,119.79,119.25,119.34,3741487.0
2014-10-23,118.71,118.82,117.88,118.52,6423205.0
2014-10-24,118.62,118.63,118.12,118.35,3611311.0
2014-10-27,118.18,118.37,118.01,118.06,2445376.0
2014-10-28,118.48,118.48,118.01,118.1,3262626.0
2014-10-29,117.65,117.91,116.14,116.41,7900772.0
2014-10-30,115.8,115.83,114.94,115.19,7852239.0
2014-10-31,111.83,112.88,111.655,112.66,18209615.0
2014-11-03,112.39,112.68,112.0,112.15,6605175.0
2014-11-04,112.12,112.71,112.08,112.22,6430111.0
2014-11-05,109.92,110.84,109.67,109.79,13560114.0
2014-11-06,109.92,110.49,109.75,109.88,7019854.0
2014-11-07,110.78,113.15,110.73,112.97,10916540.0
2014-11-10,112.24,112.24,110.28,110.46,8548523.0
2014-11-11,111.08,112.76,110.87,112.04,8603165.0
2014-11-12,112.05,112.17,111.23,111.5,5133300.0
2014-11-13,111.89,112.26,111.22,111.67,4874598.0
2014-11-14,110.76,114.72,110.6501,114.47,14173586.0
2014-11-17,113.97,114.27,113.56,114.05,5440990.0
2014-11-18,114.86,115.17,114.55,115.05,5586694.0
2014-11-19,114.93,115.35,112.88,113.68,11997742.0
2014-11-20,114.57,115.0156,114.09,114.86,5607779.0
2014-11-21,115.58,115.96,114.47,115.39,6564258.0
2014-11-24,115.15,115.3699,114.79,115.11,4695022.0
2014-11-25,115.1,115.47,114.9,115.38,9051813.0
2014-11-26,115.25,115.34,114.98,115.16,3184017.0
2014-11-28,113.53,113.83,111.95,112.11,9616332.0
2014-12-01,113.8,117.36,113.74,116.58,15643964.0
2014-12-02,115.13,115.7095,114.72,115.14,6378105.0
2014-12-03,115.68,116.76,115.56,116.33,5758821.0
2014-12-04,116.01,116.3399,115.61,115.88,3623615.0
2014-12-05,115.16,115.18,114.24,114.43,6330980.0
2014-12-08,114.97,116.16,114.46,115.78,5224491.0
2014-12-09,117.04,118.99,116.98,118.19,10467158.0
2014-12-10,118.15,118.47,117.81,117.96,4277427.0
2014-12-11,116.98,118.38,116.82,117.69,5214467.0
2014-12-12,117.39,117.8,116.68,117.41,4736535.0
2014-12-15,116.22,116.9698,114.36,114.39,8795987.0
2014-12-16,116.28,116.5,114.07,114.95,9173964.0
2014-12-17,115.1,115.48,113.58,114.27,9097329.0
2014-12-18,115.59,115.81,114.58,115.15,5258103.0
2014-12-19,115.06,115.22,114.77,114.77,4652333.0
2014-12-22,114.81,114.97,112.41,112.55,7483195.0
2014-12-23,112.88,113.32,112.61,112.74,7763327.0
2014-12-24,112.83,112.92,112.66,112.77,1501552.0
2014-12-26,114.82,114.98,114.53,114.83,3765581.0
2014-12-29,114.61,114.64,113.23,113.67,12963725.0
2014-12-30,114.99,116.26,114.9,115.2,7987311.0
2014-12-31,114.89,115.0,113.28,113.58,7624198.0
2015-01-02,112.49,114.8,112.32,114.08,7109594.0
2015-01-05,114.78,116.0,114.73,115.8,8177350.0
2015-01-06,116.22,117.5,115.8,117.12,11238313.0
2015-01-07,116.47,116.88,116.17,116.43,6434196.0
2015-01-08,116.45,116.87,115.85,115.94,7033675.0
2015-01-09,116.51,117.34,116.5,117.26,7962886.0
2015-01-12,117.46,118.71,117.32,118.56,8318211.0
2015-01-13,118.96,119.19,117.87,118.16,7693200.0
2015-01-14,119.08,119.32,117.9,117.97,7727403.0
2015-01-15,120.41,121.695,120.34,120.94,17692548.0
2015-01-16,121.73,123.15,121.705,122.52,14428223.0
2015-01-20,123.63,124.6,123.49,124.2,14968636.0
2015-01-21,125.18,125.34,123.37,124.23,11082739.0
2015-01-22,125.07,125.58,124.145,125.23,10518355.0
2015-01-23,124.43,124.5,123.35,124.23,6270911.0
2015-01-26,123.33,123.3447,122.52,122.99,6768646.0
2015-01-27,123.56,124.64,123.51,124.4,9584838.0
2015-01-28,123.52,123.89,122.94,123.42,8470574.0
2015-01-29,121.99,122.29,120.26,120.76,11997964.0
2015-01-30,121.3,123.55,120.915,123.45,14555862.0
2015-02-02,121.84,123.155,121.82,122.42,8885189.0
2015-02-03,121.74,121.76,120.5648,121.05,8255863.0
2015-02-04,121.63,122.22,120.92,121.58,5386747.0
2015-02-05,120.98,121.83,120.61,121.79,6879945.0
2015-02-06,119.15,119.52,117.95,118.64,13206906.0
2015-02-09,118.83,119.4,118.77,119.17,5237181.0
2015-02-10,118.63,119.06,118.21,118.47,4086321.0
2015-02-11,118.49,118.57,117.0,117.07,6784397.0
2015-02-12,117.68,117.82,117.09,117.34,4344444.0
2015-02-13,118.05,118.58,117.79,117.98,4108870.0
2015-02-17,116.4,116.54,115.58,116.01,7225154.0
2015-02-18,115.99,116.53,114.99,116.34,8336029.0
2015-02-19,116.4,116.54,115.74,115.94,6528724.0
2015-02-20,116.1,116.455,115.05,115.28,6681734.0
2015-02-23,115.11,116.22,115.07,115.43,4812393.0
2015-02-24,115.0,115.55,114.29,115.26,7612919.0
2015-02-25,115.83,115.89,115.33,115.7,5032535.0
2015-02-26,116.54,116.55,115.83,116.07,4025356.0
2015-02-27,116.74,117.07,116.16,116.16,8255636.0
2015-03-02,116.5,116.64,115.62,115.68,7993280.0
2015-03-03,116.04,116.61,115.35,115.47,4738347.0
2015-03-04,115.7,115.79,115.02,115.11,4762403.0
2015-03-05,115.43,116.12,114.84,115.0,5872197.0
2015-03-06,113.17,113.26,111.7,111.86,11190846.0
2015-03-09,112.42,112.62,111.95,111.97,5534011.0
2015-03-10,112.09,112.35,111.22,111.42,7019781.0
2015-03-11,111.23,111.25,110.16,110.75,6550445.0
2015-03-12,111.15,111.2,110.25,110.72,6631459.0
2015-03-13,111.1,111.28,110.51,110.88,4557576.0
2015-03-16,111.09,111.205,110.42,110.81,3265305.0
2015-03-17,109.92,111.35,109.77,110.21,8923264.0
2015-03-18,110.33,112.87,110.09,112.37,12448040.0
2015-03-19,111.85,112.58,111.58,112.29,6537743.0
2015-03-20,112.71,114.0,112.67,113.57,8033444.0
2015-03-23,113.7,114.3701,113.4899,114.29,4240258.0
2015-03-24,114.35,114.6499,113.82,114.57,2979338.0
2015-03-25,115.11,115.14,114.65,114.73,3021437.0
2015-03-26,115.73,115.84,115.34,115.48,5495161.0
2015-03-27,115.14,115.36,114.45,115.06,4921741.0
2015-03-30,113.9,114.01,113.54,113.75,4383858.0
2015-03-31,113.84,114.28,113.4065,113.66,4383314.0
2015-04-01,114.56,115.99,114.54,115.6,7324008.0
2015-04-02,115.47,115.72,114.68,115.28,3884072.0
2015-04-06,117.32,117.47,116.52,116.69,5914163.0
2015-04-07,116.27,116.51,115.94,116.11,2468498.0
2015-04-08,115.98,116.03,114.9,115.47,5568527.0
2015-04-09,114.8,114.85,114.48,114.67,4707044.0
2015-04-10,116.0,116.19,115.5,115.966,3932404.0
2015-04-13,115.35,115.3899,114.8,115.14,3190149.0
2015-04-14,114.69,115.07,114.39,114.44,3651459.0
2015-04-15,114.8,115.6,114.47,115.43,3655950.0
2015-04-16,115.55,115.66,114.64,115.03,3132336.0
2015-04-17,115.38,115.79,115.23,115.6,3496313.0
2015-04-20,114.82,114.95,114.3162,114.72,3932756.0
2015-04-21,114.72,115.56,114.65,115.38,3317715.0
2015-04-22,114.83,114.96,113.77,113.83,5695960.0
2015-04-23,113.9,114.96,113.81,114.66,3459495.0
2015-04-24,113.96,114.07,112.77,113.05,7152913.0
2015-04-27,113.87,115.82,113.67,115.33,7487557.0
2015-04-28,115.36,116.62,115.34,116.33,8054361.0
2015-04-29,116.06,116.39,115.28,115.51,7170477.0
2015-04-30,113.88,113.88,112.96,113.47,9440253.0
2015-05-01,112.42,113.3089,112.28,113.08,7597006.0
2015-05-04,114.18,114.44,113.88,114.1,3648052.0
2015-05-05,114.89,115.11,114.39,114.42,3856520.0
2015-05-06,114.59,114.75,114.02,114.36,3280733.0
2015-05-07,113.84,114.01,113.32,113.42,5455090.0
2015-05-08,114.34,114.43,113.59,113.97,9964072.0
2015-05-11,114.09,114.31,113.08,113.53,2916745.0
2015-05-12,114.1,114.67,114.0648,114.5,3256715.0
2015-05-13,115.74,116.93,115.68,116.55,11768224.0
2015-05-14,117.28,117.75,117.03,117.18,6923017.0
2015-05-15,116.8,117.63,116.68,117.53,4447333.0
2015-05-18,117.78,117.88,117.27,117.52,5079850.0
2015-05-19,116.55,116.73,115.65,115.89,5052147.0
2015-05-20,116.03,116.38,115.76,116.08,4432556.0
2015-05-21,115.53,116.0,115.47,115.69,2514693.0
2015-05-22,115.51,115.93,115.32,115.6,1780191.0
2015-05-26,113.84,114.23,113.7,113.91,5769580.0
2015-05-27,113.78,114.0149,113.63,113.89,2681069.0
2015-05-28,113.85,114.16,113.21,114.02,5266016.0
2015-05-29,114.14,114.48,114.0,114.1,3407489.0
2015-06-01,115.02,115.5,113.9,114.0,8254034.0
2015-06-02,114.36,114.645,114.17,114.46,3988639.0
2015-06-03,114.13,114.37,113.08,113.64,4886054.0
2015-06-04,112.98,113.1497,112.48,112.84,5566618.0
2015-06-05,111.6,112.39,111.5668,112.24,5561283.0
2015-06-08,112.39,112.6599,112.13,112.57,3122078.0
2015-06-09,113.15,113.23,112.71,112.82,3529924.0
2015-06-10,114.14,114.14,113.69,113.78,5452863.0
2015-06-11,113.27,113.41,112.92,113.26,4434731.0
2015-06-12,113.06,113.499,112.96,113.23,2998483.0
2015-06-15,113.28,114.15,113.21,113.73,5055086.0
2015-06-16,113.08,113.45,112.789,113.32,4033268.0
2015-06-17,113.07,114.04,112.63,113.85,6455983.0
2015-06-18,115.19,115.61,114.89,115.32,8041255.0
2015-06-19,115.34,115.46,114.95,115.12,4611647.0
2015-06-22,113.79,113.94,113.34,113.64,5763662.0
2015-06-23,112.96,113.17,112.79,112.89,4522797.0
2015-06-24,112.48,112.74,112.31,112.59,2975539.0
2015-06-25,112.43,112.71,112.32,112.44,2904711.0
2015-06-26,112.2,112.68,112.13,112.56,4392589.0
2015-06-29,112.81,113.23,112.53,113.07,5820226.0
2015-06-30,112.24,113.05,111.84,112.37,7897042.0
2015-07-01,112.12,112.51,111.94,111.98,4409026.0
2015-07-02,111.66,111.839,111.41,111.76,3838553.0
2015-07-06,111.71,112.58,111.63,112.06,4259775.0
2015-07-07,111.08,111.14,110.05,110.76,9073403.0
2015-07-08,111.38,111.65,111.08,111.09,5694941.0
2015-07-09,111.8,111.93,111.15,111.36,3802857.0
2015-07-10,111.18,111.71,111.03,111.49,3594918.0
2015-07-13,110.43,111.14,110.36,110.99,4279310.0
2015-07-14,111.0,111.075,110.63,110.74,2600955.0
2015-07-15,110.0,110.1914,109.58,110.16,9286201.0
2015-07-16,109.67,110.01,109.6,109.76,4629683.0
2015-07-17,109.11,109.16,108.4,108.65,14858273.0
2015-07-20,106.6,106.65,105.62,105.7,15751735.0
2015-07-21,105.81,106.32,105.25,105.37,10519791.0
2015-07-22,104.39,105.09,104.18,104.8,8349201.0
2015-07-23,104.98,105.3,104.2,104.33,5779289.0
2015-07-24,103.61,105.59,103.431,105.35,11572679.0
2015-07-27,104.94,105.68,104.66,104.86,10690142.0
2015-07-28,105.09,105.33,104.83,105.02,5549222.0
2015-07-29,104.93,105.63,104.49,105.17,5616909.0
2015-07-30,104.03,104.97,103.86,104.27,6651960.0
2015-07-31,105.41,105.75,104.69,104.93,6689175.0
2015-08-03,104.59,104.82,104.05,104.1,3528596.0
2015-08-04,104.56,104.75,103.95,104.31,3241016.0
2015-08-05,104.42,104.5038,103.78,103.93,5041015.0
